"target_pref_name","target_chembl_id","publication_year","target_tid","go_pref_name","compound_count","PMID_count","disease_efficacy_count"
"Excitatory amino acid transporter 1","CHEMBL3085",2012,11560,"cell morphogenesis",10,2,0
"Excitatory amino acid transporter 1","CHEMBL3085",2013,11560,"cell morphogenesis",1,1,0
"Excitatory amino acid transporter 1","CHEMBL3085",2005,11560,"cell differentiation",34,2,0
"Excitatory amino acid transporter 1","CHEMBL3085",2008,11560,"cell differentiation",2,1,0
"Excitatory amino acid transporter 1","CHEMBL3085",2009,11560,"cell differentiation",23,1,0
"Excitatory amino acid transporter 1","CHEMBL3085",2010,11560,"cell differentiation",7,1,0
"Excitatory amino acid transporter 1","CHEMBL3085",2012,11560,"cell differentiation",10,2,0
"Excitatory amino acid transporter 1","CHEMBL3085",2013,11560,"cell differentiation",1,1,0
"Excitatory amino acid transporter 1","CHEMBL3085",2005,11560,"catabolic process",34,2,0
"Excitatory amino acid transporter 1","CHEMBL3085",2008,11560,"catabolic process",2,1,0
"Excitatory amino acid transporter 1","CHEMBL3085",2009,11560,"catabolic process",23,1,0
"Excitatory amino acid transporter 1","CHEMBL3085",2010,11560,"catabolic process",7,1,0
"Excitatory amino acid transporter 1","CHEMBL3085",2012,11560,"catabolic process",10,2,0
"Excitatory amino acid transporter 1","CHEMBL3085",2013,11560,"catabolic process",1,1,0
"Excitatory amino acid transporter 1","CHEMBL3085",2005,11560,"biosynthetic process",34,2,0
"Excitatory amino acid transporter 1","CHEMBL3085",2008,11560,"biosynthetic process",2,1,0
"Excitatory amino acid transporter 1","CHEMBL3085",2009,11560,"biosynthetic process",23,1,0
"Excitatory amino acid transporter 1","CHEMBL3085",2010,11560,"biosynthetic process",7,1,0
"Excitatory amino acid transporter 1","CHEMBL3085",2012,11560,"biosynthetic process",10,2,0
"Excitatory amino acid transporter 1","CHEMBL3085",2013,11560,"biosynthetic process",1,1,0
"Excitatory amino acid transporter 1","CHEMBL3085",2005,11560,"autophagy",34,2,0
"Excitatory amino acid transporter 1","CHEMBL3085",2008,11560,"autophagy",2,1,0
"Excitatory amino acid transporter 1","CHEMBL3085",2009,11560,"autophagy",23,1,0
"Excitatory amino acid transporter 1","CHEMBL3085",2010,11560,"autophagy",7,1,0
"Excitatory amino acid transporter 1","CHEMBL3085",2012,11560,"autophagy",10,2,0
"Excitatory amino acid transporter 1","CHEMBL3085",2013,11560,"autophagy",1,1,0
"Equilibrative nucleoside transporter 1","CHEMBL1997",2004,175,"transport",52,2,1
"Equilibrative nucleoside transporter 1","CHEMBL1997",2005,175,"transport",20,1,0
"Equilibrative nucleoside transporter 1","CHEMBL1997",2007,175,"transport",54,2,1
"Equilibrative nucleoside transporter 1","CHEMBL1997",2008,175,"transport",6,1,0
"Equilibrative nucleoside transporter 1","CHEMBL1997",2009,175,"transport",32,3,0
"Equilibrative nucleoside transporter 1","CHEMBL1997",2013,175,"transport",3,1,0
"Equilibrative nucleoside transporter 1","CHEMBL1997",2014,175,"transport",10,1,0
"Equilibrative nucleoside transporter 1","CHEMBL1997",2004,175,"transmembrane transport",52,2,1
"Equilibrative nucleoside transporter 1","CHEMBL1997",2005,175,"transmembrane transport",20,1,0
"Equilibrative nucleoside transporter 1","CHEMBL1997",2007,175,"transmembrane transport",54,2,1
"Equilibrative nucleoside transporter 1","CHEMBL1997",2008,175,"transmembrane transport",6,1,0
"Equilibrative nucleoside transporter 1","CHEMBL1997",2009,175,"transmembrane transport",32,3,0
"Equilibrative nucleoside transporter 1","CHEMBL1997",2013,175,"transmembrane transport",3,1,0
"Equilibrative nucleoside transporter 1","CHEMBL1997",2014,175,"transmembrane transport",10,1,0
"Equilibrative nucleoside transporter 1","CHEMBL1997",2004,175,"signal transduction",52,2,1
"Equilibrative nucleoside transporter 1","CHEMBL1997",2005,175,"signal transduction",20,1,0
"Equilibrative nucleoside transporter 1","CHEMBL1997",2007,175,"signal transduction",54,2,1
"Equilibrative nucleoside transporter 1","CHEMBL1997",2008,175,"signal transduction",6,1,0
"Equilibrative nucleoside transporter 1","CHEMBL1997",2009,175,"signal transduction",32,3,0
"Equilibrative nucleoside transporter 1","CHEMBL1997",2013,175,"signal transduction",3,1,0
"Equilibrative nucleoside transporter 1","CHEMBL1997",2014,175,"signal transduction",10,1,0
"Equilibrative nucleoside transporter 1","CHEMBL1997",2004,175,"response to stress",52,2,1
"Equilibrative nucleoside transporter 1","CHEMBL1997",2005,175,"response to stress",20,1,0
"Equilibrative nucleoside transporter 1","CHEMBL1997",2007,175,"response to stress",54,2,1
"Equilibrative nucleoside transporter 1","CHEMBL1997",2008,175,"response to stress",6,1,0
"Equilibrative nucleoside transporter 1","CHEMBL1997",2009,175,"response to stress",32,3,0
"Equilibrative nucleoside transporter 1","CHEMBL1997",2013,175,"response to stress",3,1,0
"Equilibrative nucleoside transporter 1","CHEMBL1997",2014,175,"response to stress",10,1,0
"Equilibrative nucleoside transporter 1","CHEMBL1997",2004,175,"multicellular organismal development",52,2,1
"Equilibrative nucleoside transporter 1","CHEMBL1997",2005,175,"multicellular organismal development",20,1,0
"Equilibrative nucleoside transporter 1","CHEMBL1997",2007,175,"multicellular organismal development",54,2,1
"Equilibrative nucleoside transporter 1","CHEMBL1997",2008,175,"multicellular organismal development",6,1,0
"Equilibrative nucleoside transporter 1","CHEMBL1997",2009,175,"multicellular organismal development",32,3,0
"Equilibrative nucleoside transporter 1","CHEMBL1997",2013,175,"multicellular organismal development",3,1,0
"Equilibrative nucleoside transporter 1","CHEMBL1997",2014,175,"multicellular organismal development",10,1,0
"Equilibrative nucleoside transporter 1","CHEMBL1997",2004,175,"homeostatic process",52,2,1
"Equilibrative nucleoside transporter 1","CHEMBL1997",2005,175,"homeostatic process",20,1,0
"Equilibrative nucleoside transporter 1","CHEMBL1997",2007,175,"homeostatic process",54,2,1
"Equilibrative nucleoside transporter 1","CHEMBL1997",2008,175,"homeostatic process",6,1,0
"Equilibrative nucleoside transporter 1","CHEMBL1997",2009,175,"homeostatic process",32,3,0
"Equilibrative nucleoside transporter 1","CHEMBL1997",2013,175,"homeostatic process",3,1,0
"Equilibrative nucleoside transporter 1","CHEMBL1997",2014,175,"homeostatic process",10,1,0
"Equilibrative nucleoside transporter 1","CHEMBL1997",2004,175,"cellular nitrogen compound metabolic process",52,2,1
"Equilibrative nucleoside transporter 1","CHEMBL1997",2005,175,"cellular nitrogen compound metabolic process",20,1,0
"Equilibrative nucleoside transporter 1","CHEMBL1997",2007,175,"cellular nitrogen compound metabolic process",54,2,1
"Equilibrative nucleoside transporter 1","CHEMBL1997",2008,175,"cellular nitrogen compound metabolic process",6,1,0
"Equilibrative nucleoside transporter 1","CHEMBL1997",2009,175,"cellular nitrogen compound metabolic process",32,3,0
"Equilibrative nucleoside transporter 1","CHEMBL1997",2013,175,"cellular nitrogen compound metabolic process",3,1,0
"Equilibrative nucleoside transporter 1","CHEMBL1997",2014,175,"cellular nitrogen compound metabolic process",10,1,0
"Equilibrative nucleoside transporter 1","CHEMBL1997",2004,175,"cell-cell signaling",52,2,1
"Equilibrative nucleoside transporter 1","CHEMBL1997",2005,175,"cell-cell signaling",20,1,0
"Equilibrative nucleoside transporter 1","CHEMBL1997",2007,175,"cell-cell signaling",54,2,1
"Equilibrative nucleoside transporter 1","CHEMBL1997",2008,175,"cell-cell signaling",6,1,0
"Equilibrative nucleoside transporter 1","CHEMBL1997",2009,175,"cell-cell signaling",32,3,0
"Equilibrative nucleoside transporter 1","CHEMBL1997",2013,175,"cell-cell signaling",3,1,0
"Equilibrative nucleoside transporter 1","CHEMBL1997",2014,175,"cell-cell signaling",10,1,0
"Dopamine transporter","CHEMBL238",1999,155,"transport",13,1,0
"Dopamine transporter","CHEMBL238",2000,155,"transport",20,2,0
"Dopamine transporter","CHEMBL238",2001,155,"transport",9,1,0
"Dopamine transporter","CHEMBL238",2002,155,"transport",17,2,0
"Dopamine transporter","CHEMBL238",2003,155,"transport",4,1,0
"Dopamine transporter","CHEMBL238",2004,155,"transport",39,3,0
"Dopamine transporter","CHEMBL238",2005,155,"transport",44,9,0
"Dopamine transporter","CHEMBL238",2006,155,"transport",128,11,0
"Dopamine transporter","CHEMBL238",2007,155,"transport",137,17,1
"Dopamine transporter","CHEMBL238",2008,155,"transport",255,26,0
"Dopamine transporter","CHEMBL238",2009,155,"transport",227,19,0
"Dopamine transporter","CHEMBL238",2010,155,"transport",220,17,0
"Dopamine transporter","CHEMBL238",2011,155,"transport",200,16,1
"Dopamine transporter","CHEMBL238",2012,155,"transport",91,11,0
"Dopamine transporter","CHEMBL238",2013,155,"transport",133,14,1
"Dopamine transporter","CHEMBL238",2014,155,"transport",90,11,2
"Dopamine transporter","CHEMBL238",2015,155,"transport",121,3,0
"Dopamine transporter","CHEMBL238",2016,155,"transport",12,4,0
"Dopamine transporter","CHEMBL238",1999,155,"transmembrane transport",13,1,0
"Dopamine transporter","CHEMBL238",2000,155,"transmembrane transport",20,2,0
"Dopamine transporter","CHEMBL238",2001,155,"transmembrane transport",9,1,0
"Dopamine transporter","CHEMBL238",2002,155,"transmembrane transport",17,2,0
"Dopamine transporter","CHEMBL238",2003,155,"transmembrane transport",4,1,0
"Dopamine transporter","CHEMBL238",2004,155,"transmembrane transport",39,3,0
"Dopamine transporter","CHEMBL238",2005,155,"transmembrane transport",44,9,0
"Dopamine transporter","CHEMBL238",2006,155,"transmembrane transport",128,11,0
"Dopamine transporter","CHEMBL238",2007,155,"transmembrane transport",137,17,1
"Dopamine transporter","CHEMBL238",2008,155,"transmembrane transport",255,26,0
"Dopamine transporter","CHEMBL238",2009,155,"transmembrane transport",227,19,0
"Dopamine transporter","CHEMBL238",2010,155,"transmembrane transport",220,17,0
"Dopamine transporter","CHEMBL238",2011,155,"transmembrane transport",200,16,1
"Dopamine transporter","CHEMBL238",2012,155,"transmembrane transport",91,11,0
"Dopamine transporter","CHEMBL238",2013,155,"transmembrane transport",133,14,1
"Dopamine transporter","CHEMBL238",2014,155,"transmembrane transport",90,11,2
"Dopamine transporter","CHEMBL238",2015,155,"transmembrane transport",121,3,0
"Dopamine transporter","CHEMBL238",2016,155,"transmembrane transport",12,4,0
"Dopamine transporter","CHEMBL238",1999,155,"neurological system process",13,1,0
"Dopamine transporter","CHEMBL238",2000,155,"neurological system process",20,2,0
"Dopamine transporter","CHEMBL238",2001,155,"neurological system process",9,1,0
"Dopamine transporter","CHEMBL238",2002,155,"neurological system process",17,2,0
"Dopamine transporter","CHEMBL238",2003,155,"neurological system process",4,1,0
"Dopamine transporter","CHEMBL238",2004,155,"neurological system process",39,3,0
"Dopamine transporter","CHEMBL238",2005,155,"neurological system process",44,9,0
"Dopamine transporter","CHEMBL238",2006,155,"neurological system process",128,11,0
"Dopamine transporter","CHEMBL238",2007,155,"neurological system process",137,17,1
"Dopamine transporter","CHEMBL238",2008,155,"neurological system process",255,26,0
"Dopamine transporter","CHEMBL238",2009,155,"neurological system process",227,19,0
"Dopamine transporter","CHEMBL238",2010,155,"neurological system process",220,17,0
"Dopamine transporter","CHEMBL238",2011,155,"neurological system process",200,16,1
"Dopamine transporter","CHEMBL238",2012,155,"neurological system process",91,11,0
"Dopamine transporter","CHEMBL238",2013,155,"neurological system process",133,14,1
"Dopamine transporter","CHEMBL238",2014,155,"neurological system process",90,11,2
"Dopamine transporter","CHEMBL238",2015,155,"neurological system process",121,3,0
"Dopamine transporter","CHEMBL238",2016,155,"neurological system process",12,4,0
"Dopamine transporter","CHEMBL238",1999,155,"multicellular organismal development",13,1,0
"Dopamine transporter","CHEMBL238",2000,155,"multicellular organismal development",20,2,0
"Dopamine transporter","CHEMBL238",2001,155,"multicellular organismal development",9,1,0
"Dopamine transporter","CHEMBL238",2002,155,"multicellular organismal development",17,2,0
"Dopamine transporter","CHEMBL238",2003,155,"multicellular organismal development",4,1,0
"Dopamine transporter","CHEMBL238",2004,155,"multicellular organismal development",39,3,0
"Dopamine transporter","CHEMBL238",2005,155,"multicellular organismal development",44,9,0
"Dopamine transporter","CHEMBL238",2006,155,"multicellular organismal development",128,11,0
"Dopamine transporter","CHEMBL238",2007,155,"multicellular organismal development",137,17,1
"Dopamine transporter","CHEMBL238",2008,155,"multicellular organismal development",255,26,0
"Dopamine transporter","CHEMBL238",2009,155,"multicellular organismal development",227,19,0
"Dopamine transporter","CHEMBL238",2010,155,"multicellular organismal development",220,17,0
"Dopamine transporter","CHEMBL238",2011,155,"multicellular organismal development",200,16,1
"Dopamine transporter","CHEMBL238",2012,155,"multicellular organismal development",91,11,0
"Dopamine transporter","CHEMBL238",2013,155,"multicellular organismal development",133,14,1
"Dopamine transporter","CHEMBL238",2014,155,"multicellular organismal development",90,11,2
"Dopamine transporter","CHEMBL238",2015,155,"multicellular organismal development",121,3,0
"Dopamine transporter","CHEMBL238",2016,155,"multicellular organismal development",12,4,0
"Dopamine transporter","CHEMBL238",1999,155,"cell-cell signaling",13,1,0
"Dopamine transporter","CHEMBL238",2000,155,"cell-cell signaling",20,2,0
"Dopamine transporter","CHEMBL238",2001,155,"cell-cell signaling",9,1,0
"Dopamine transporter","CHEMBL238",2002,155,"cell-cell signaling",17,2,0
"Dopamine transporter","CHEMBL238",2003,155,"cell-cell signaling",4,1,0
"Dopamine transporter","CHEMBL238",2004,155,"cell-cell signaling",39,3,0
"Dopamine transporter","CHEMBL238",2005,155,"cell-cell signaling",44,9,0
"Dopamine transporter","CHEMBL238",2006,155,"cell-cell signaling",128,11,0
"Dopamine transporter","CHEMBL238",2007,155,"cell-cell signaling",137,17,1
"Dopamine transporter","CHEMBL238",2008,155,"cell-cell signaling",255,26,0
"Dopamine transporter","CHEMBL238",2009,155,"cell-cell signaling",227,19,0
"Dopamine transporter","CHEMBL238",2010,155,"cell-cell signaling",220,17,0
"Dopamine transporter","CHEMBL238",2011,155,"cell-cell signaling",200,16,1
"Dopamine transporter","CHEMBL238",2012,155,"cell-cell signaling",91,11,0
"Dopamine transporter","CHEMBL238",2013,155,"cell-cell signaling",133,14,1
"Dopamine transporter","CHEMBL238",2014,155,"cell-cell signaling",90,11,2
"Dopamine transporter","CHEMBL238",2015,155,"cell-cell signaling",121,3,0
"Dopamine transporter","CHEMBL238",2016,155,"cell-cell signaling",12,4,0
"Dopamine transporter","CHEMBL238",1999,155,"catabolic process",13,1,0
"Dopamine transporter","CHEMBL238",2000,155,"catabolic process",20,2,0
"Dopamine transporter","CHEMBL238",2001,155,"catabolic process",9,1,0
"Dopamine transporter","CHEMBL238",2002,155,"catabolic process",17,2,0
"Dopamine transporter","CHEMBL238",2003,155,"catabolic process",4,1,0
"Dopamine transporter","CHEMBL238",2004,155,"catabolic process",39,3,0
"Dopamine transporter","CHEMBL238",2005,155,"catabolic process",44,9,0
"Dopamine transporter","CHEMBL238",2006,155,"catabolic process",128,11,0
"Dopamine transporter","CHEMBL238",2007,155,"catabolic process",137,17,1
"Dopamine transporter","CHEMBL238",2008,155,"catabolic process",255,26,0
"Dopamine transporter","CHEMBL238",2009,155,"catabolic process",227,19,0
"Dopamine transporter","CHEMBL238",2010,155,"catabolic process",220,17,0
"Dopamine transporter","CHEMBL238",2011,155,"catabolic process",200,16,1
"Dopamine transporter","CHEMBL238",2012,155,"catabolic process",91,11,0
"Dopamine transporter","CHEMBL238",2013,155,"catabolic process",133,14,1
"Dopamine transporter","CHEMBL238",2014,155,"catabolic process",90,11,2
"Dopamine transporter","CHEMBL238",2015,155,"catabolic process",121,3,0
"Dopamine transporter","CHEMBL238",2016,155,"catabolic process",12,4,0
"Dopamine transporter","CHEMBL238",1999,155,"biosynthetic process",13,1,0
"Dopamine transporter","CHEMBL238",2000,155,"biosynthetic process",20,2,0
"Dopamine transporter","CHEMBL238",2001,155,"biosynthetic process",9,1,0
"Dopamine transporter","CHEMBL238",2002,155,"biosynthetic process",17,2,0
"Dopamine transporter","CHEMBL238",2003,155,"biosynthetic process",4,1,0
"Dopamine transporter","CHEMBL238",2004,155,"biosynthetic process",39,3,0
"Dopamine transporter","CHEMBL238",2005,155,"biosynthetic process",44,9,0
"Dopamine transporter","CHEMBL238",2006,155,"biosynthetic process",128,11,0
"Dopamine transporter","CHEMBL238",2007,155,"biosynthetic process",137,17,1
"Dopamine transporter","CHEMBL238",2008,155,"biosynthetic process",255,26,0
"Dopamine transporter","CHEMBL238",2009,155,"biosynthetic process",227,19,0
"Dopamine transporter","CHEMBL238",2010,155,"biosynthetic process",220,17,0
"Dopamine transporter","CHEMBL238",2011,155,"biosynthetic process",200,16,1
"Dopamine transporter","CHEMBL238",2012,155,"biosynthetic process",91,11,0
"Dopamine transporter","CHEMBL238",2013,155,"biosynthetic process",133,14,1
"Dopamine transporter","CHEMBL238",2014,155,"biosynthetic process",90,11,2
"Dopamine transporter","CHEMBL238",2015,155,"biosynthetic process",121,3,0
"Dopamine transporter","CHEMBL238",2016,155,"biosynthetic process",12,4,0
"Dopamine transporter","CHEMBL238",1999,155,"aging",13,1,0
"Dopamine transporter","CHEMBL238",2000,155,"aging",20,2,0
"Dopamine transporter","CHEMBL238",2001,155,"aging",9,1,0
"Dopamine transporter","CHEMBL238",2002,155,"aging",17,2,0
"Dopamine transporter","CHEMBL238",2003,155,"aging",4,1,0
"Dopamine transporter","CHEMBL238",2004,155,"aging",39,3,0
"Dopamine transporter","CHEMBL238",2005,155,"aging",44,9,0
"Dopamine transporter","CHEMBL238",2006,155,"aging",128,11,0
"Dopamine transporter","CHEMBL238",2007,155,"aging",137,17,1
"Dopamine transporter","CHEMBL238",2008,155,"aging",255,26,0
"Dopamine transporter","CHEMBL238",2009,155,"aging",227,19,0
"Dopamine transporter","CHEMBL238",2010,155,"aging",220,17,0
"Dopamine transporter","CHEMBL238",2011,155,"aging",200,16,1
"Dopamine transporter","CHEMBL238",2012,155,"aging",91,11,0
"Dopamine transporter","CHEMBL238",2013,155,"aging",133,14,1
"Dopamine transporter","CHEMBL238",2014,155,"aging",90,11,2
"Dopamine transporter","CHEMBL238",2015,155,"aging",121,3,0
"Dopamine transporter","CHEMBL238",2016,155,"aging",12,4,0
"Cytochrome c oxidase subunit 2","CHEMBL6174",2008,101472,"transport",1,1,0
"Cytochrome c oxidase subunit 2","CHEMBL6174",2008,101472,"transmembrane transport",1,1,0
"Cytochrome c oxidase subunit 2","CHEMBL6174",2008,101472,"small molecule metabolic process",1,1,0
"Cytochrome c oxidase subunit 2","CHEMBL6174",2008,101472,"response to stress",1,1,0
"Cytochrome c oxidase subunit 2","CHEMBL6174",2008,101472,"phosphorylation",1,1,0
"Cytochrome c oxidase subunit 2","CHEMBL6174",2008,101472,"multicellular organismal development",1,1,0
"Cytochrome c oxidase subunit 2","CHEMBL6174",2008,101472,"metabolic process",1,1,0
"Cytochrome c oxidase subunit 2","CHEMBL6174",2008,101472,"generation of precursor metabolites and energy",1,1,0
"Cytochrome c oxidase subunit 2","CHEMBL6174",2008,101472,"cellular nitrogen compound metabolic process",1,1,0
"Cytochrome b-245 heavy chain","CHEMBL1287627",2010,103629,"transport",2,1,0
"Cytochrome b-245 heavy chain","CHEMBL1287627",2011,103629,"transport",2,1,0
"Cytochrome b-245 heavy chain","CHEMBL1287627",2013,103629,"transport",12,1,0
"Cytochrome b-245 heavy chain","CHEMBL1287627",2010,103629,"signal transduction",2,1,0
"Cytochrome b-245 heavy chain","CHEMBL1287627",2011,103629,"signal transduction",2,1,0
"Cytochrome b-245 heavy chain","CHEMBL1287627",2013,103629,"signal transduction",12,1,0
"Cytochrome b-245 heavy chain","CHEMBL1287627",2010,103629,"response to stress",2,1,0
"Cytochrome b-245 heavy chain","CHEMBL1287627",2011,103629,"response to stress",2,1,0
"Cytochrome b-245 heavy chain","CHEMBL1287627",2013,103629,"response to stress",12,1,0
"Cytochrome b-245 heavy chain","CHEMBL1287627",2010,103629,"metabolic process",2,1,0
"Cytochrome b-245 heavy chain","CHEMBL1287627",2011,103629,"metabolic process",2,1,0
"Cytochrome b-245 heavy chain","CHEMBL1287627",2013,103629,"metabolic process",12,1,0
"Cytochrome b-245 heavy chain","CHEMBL1287627",2010,103629,"immune system process",2,1,0
"Cytochrome b-245 heavy chain","CHEMBL1287627",2011,103629,"immune system process",2,1,0
"Cytochrome b-245 heavy chain","CHEMBL1287627",2013,103629,"immune system process",12,1,0
"Cytochrome b-245 heavy chain","CHEMBL1287627",2010,103629,"homeostatic process",2,1,0
"Cytochrome b-245 heavy chain","CHEMBL1287627",2011,103629,"homeostatic process",2,1,0
"Cytochrome b-245 heavy chain","CHEMBL1287627",2013,103629,"homeostatic process",12,1,0
"Cytochrome b-245 heavy chain","CHEMBL1287627",2010,103629,"biosynthetic process",2,1,0
"Cytochrome b-245 heavy chain","CHEMBL1287627",2011,103629,"biosynthetic process",2,1,0
"Cytochrome b-245 heavy chain","CHEMBL1287627",2013,103629,"biosynthetic process",12,1,0
"Cystine/glutamate transporter","CHEMBL1075149",2010,103088,"transport",4,1,0
"Cystine/glutamate transporter","CHEMBL1075149",2011,103088,"transport",6,1,0
"Cystine/glutamate transporter","CHEMBL1075149",2015,103088,"transport",12,1,0
"Cystine/glutamate transporter","CHEMBL1075149",2010,103088,"transmembrane transport",4,1,0
"Cystine/glutamate transporter","CHEMBL1075149",2011,103088,"transmembrane transport",6,1,0
"Cystine/glutamate transporter","CHEMBL1075149",2015,103088,"transmembrane transport",12,1,0
"Cystine/glutamate transporter","CHEMBL1075149",2010,103088,"response to toxic substance",4,1,0
"Cystine/glutamate transporter","CHEMBL1075149",2011,103088,"response to toxic substance",6,1,0
"Cystine/glutamate transporter","CHEMBL1075149",2015,103088,"response to toxic substance",12,1,0
"Cystine/glutamate transporter","CHEMBL1075149",2010,103088,"response to stress",4,1,0
"Cystine/glutamate transporter","CHEMBL1075149",2011,103088,"response to stress",6,1,0
"Cystine/glutamate transporter","CHEMBL1075149",2015,103088,"response to stress",12,1,0
"Cystine/glutamate transporter","CHEMBL1075149",2010,103088,"multicellular organismal development",4,1,0
"Cystine/glutamate transporter","CHEMBL1075149",2011,103088,"multicellular organismal development",6,1,0
"Cystine/glutamate transporter","CHEMBL1075149",2015,103088,"multicellular organismal development",12,1,0
"Cystine/glutamate transporter","CHEMBL1075149",2010,103088,"immune system process",4,1,0
"Cystine/glutamate transporter","CHEMBL1075149",2011,103088,"immune system process",6,1,0
"Cystine/glutamate transporter","CHEMBL1075149",2015,103088,"immune system process",12,1,0
"Cystine/glutamate transporter","CHEMBL1075149",2010,103088,"cell motility",4,1,0
"Cystine/glutamate transporter","CHEMBL1075149",2011,103088,"cell motility",6,1,0
"Cystine/glutamate transporter","CHEMBL1075149",2015,103088,"cell motility",12,1,0
"Cystine/glutamate transporter","CHEMBL1075149",2010,103088,"cell differentiation",4,1,0
"Cystine/glutamate transporter","CHEMBL1075149",2011,103088,"cell differentiation",6,1,0
"Cystine/glutamate transporter","CHEMBL1075149",2015,103088,"cell differentiation",12,1,0
"Cystine/glutamate transporter","CHEMBL1075149",2010,103088,"cell adhesion",4,1,0
"Cystine/glutamate transporter","CHEMBL1075149",2011,103088,"cell adhesion",6,1,0
"Cystine/glutamate transporter","CHEMBL1075149",2015,103088,"cell adhesion",12,1,0
"Carnitine O-palmitoyltransferase 1, muscle isoform","CHEMBL2216739",2011,105495,"transport",8,1,0
"Carnitine O-palmitoyltransferase 1, muscle isoform","CHEMBL2216739",2011,105495,"transmembrane transport",8,1,0
"Carnitine O-palmitoyltransferase 1, muscle isoform","CHEMBL2216739",2011,105495,"small molecule metabolic process",8,1,0
"Carnitine O-palmitoyltransferase 1, muscle isoform","CHEMBL2216739",2011,105495,"lipid metabolic process",8,1,0
"Carnitine O-palmitoyltransferase 1, muscle isoform","CHEMBL2216739",2011,105495,"catabolic process",8,1,0
"Canalicular multispecific organic anion transporter 1","CHEMBL5748",1997,101311,"transport",1,1,0
"Canalicular multispecific organic anion transporter 1","CHEMBL5748",1999,101311,"transport",2,1,0
"Canalicular multispecific organic anion transporter 1","CHEMBL5748",2000,101311,"transport",3,1,0
"Canalicular multispecific organic anion transporter 1","CHEMBL5748",2002,101311,"transport",3,2,0
"Canalicular multispecific organic anion transporter 1","CHEMBL5748",2005,101311,"transport",2,1,0
"Canalicular multispecific organic anion transporter 1","CHEMBL5748",2008,101311,"transport",2,2,0
"Canalicular multispecific organic anion transporter 1","CHEMBL5748",2012,101311,"transport",3,2,0
"Canalicular multispecific organic anion transporter 1","CHEMBL5748",2014,101311,"transport",3,1,0
"Canalicular multispecific organic anion transporter 1","CHEMBL5748",1997,101311,"transmembrane transport",1,1,0
"Canalicular multispecific organic anion transporter 1","CHEMBL5748",1999,101311,"transmembrane transport",2,1,0
"Canalicular multispecific organic anion transporter 1","CHEMBL5748",2000,101311,"transmembrane transport",3,1,0
"Canalicular multispecific organic anion transporter 1","CHEMBL5748",2002,101311,"transmembrane transport",3,2,0
"Canalicular multispecific organic anion transporter 1","CHEMBL5748",2005,101311,"transmembrane transport",2,1,0
"Canalicular multispecific organic anion transporter 1","CHEMBL5748",2008,101311,"transmembrane transport",2,2,0
"Canalicular multispecific organic anion transporter 1","CHEMBL5748",2012,101311,"transmembrane transport",3,2,0
"Canalicular multispecific organic anion transporter 1","CHEMBL5748",2014,101311,"transmembrane transport",3,1,0
"Canalicular multispecific organic anion transporter 1","CHEMBL5748",1997,101311,"response to stress",1,1,0
"Canalicular multispecific organic anion transporter 1","CHEMBL5748",1999,101311,"response to stress",2,1,0
"Canalicular multispecific organic anion transporter 1","CHEMBL5748",2000,101311,"response to stress",3,1,0
"Canalicular multispecific organic anion transporter 1","CHEMBL5748",2002,101311,"response to stress",3,2,0
"Canalicular multispecific organic anion transporter 1","CHEMBL5748",2005,101311,"response to stress",2,1,0
"Canalicular multispecific organic anion transporter 1","CHEMBL5748",2008,101311,"response to stress",2,2,0
"Canalicular multispecific organic anion transporter 1","CHEMBL5748",2012,101311,"response to stress",3,2,0
"Canalicular multispecific organic anion transporter 1","CHEMBL5748",2014,101311,"response to stress",3,1,0
"Canalicular multispecific organic anion transporter 1","CHEMBL5748",1997,101311,"homeostatic process",1,1,0
"Canalicular multispecific organic anion transporter 1","CHEMBL5748",1999,101311,"homeostatic process",2,1,0
"Canalicular multispecific organic anion transporter 1","CHEMBL5748",2000,101311,"homeostatic process",3,1,0
"Canalicular multispecific organic anion transporter 1","CHEMBL5748",2002,101311,"homeostatic process",3,2,0
"Canalicular multispecific organic anion transporter 1","CHEMBL5748",2005,101311,"homeostatic process",2,1,0
"Canalicular multispecific organic anion transporter 1","CHEMBL5748",2008,101311,"homeostatic process",2,2,0
"Canalicular multispecific organic anion transporter 1","CHEMBL5748",2012,101311,"homeostatic process",3,2,0
"Canalicular multispecific organic anion transporter 1","CHEMBL5748",2014,101311,"homeostatic process",3,1,0
"Bile salt export pump","CHEMBL6020",2002,102394,"transport",5,1,0
"Bile salt export pump","CHEMBL6020",2003,102394,"transport",9,1,0
"Bile salt export pump","CHEMBL6020",2012,102394,"transport",17,1,0
"Bile salt export pump","CHEMBL6020",2013,102394,"transport",1,1,0
"Bile salt export pump","CHEMBL6020",2016,102394,"transport",3,2,0
"Bile salt export pump","CHEMBL6020",2002,102394,"transmembrane transport",5,1,0
"Bile salt export pump","CHEMBL6020",2003,102394,"transmembrane transport",9,1,0
"Bile salt export pump","CHEMBL6020",2012,102394,"transmembrane transport",17,1,0
"Bile salt export pump","CHEMBL6020",2013,102394,"transmembrane transport",1,1,0
"Bile salt export pump","CHEMBL6020",2016,102394,"transmembrane transport",3,2,0
"Bile salt export pump","CHEMBL6020",2002,102394,"small molecule metabolic process",5,1,0
"Bile salt export pump","CHEMBL6020",2003,102394,"small molecule metabolic process",9,1,0
"Bile salt export pump","CHEMBL6020",2012,102394,"small molecule metabolic process",17,1,0
